method,regime,budget,n_folds,rmse_p_mean,rmse_p_median,rmse_p_sd,rmse_p_q25,rmse_p_q75,rmse_so_mean,rmse_so_median,rmse_so_sd,rmse_so_q25,rmse_so_q75,mae_p_mean,mae_p_median,mae_p_sd,mae_p_q25,mae_p_q75,mae_so_mean,mae_so_median,mae_so_sd,mae_so_q25,mae_so_q75,score_mean,score_median,score_sd,score_q25,score_q75,condition_mean,condition_median,condition_sd,condition_q25,condition_q75,online_seconds_per_snapshot_mean,online_seconds_per_snapshot_median,online_seconds_per_snapshot_sd,online_seconds_per_snapshot_q25,online_seconds_per_snapshot_q75,storage_floats_mean,storage_floats_median,storage_floats_sd,storage_floats_q25,storage_floats_q75,memory_bytes_mean,memory_bytes_median,memory_bytes_sd,memory_bytes_q25,memory_bytes_q75,basis_seconds_mean,basis_seconds_median,basis_seconds_sd,basis_seconds_q25,basis_seconds_q75,measurements_mean,measurements_median,measurements_sd,measurements_q25,measurements_q75,pareto_accuracy_storage,pareto_pressure_storage,pareto_accuracy_measurements
final_pareto,well_pressure,22,10,0.14345866574496324,0.13506696173606136,0.04027389488038893,0.1136786496658638,0.1592530422061133,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.11944070552253731,0.1123296175844079,0.04188759305236447,0.0874410776204256,0.1432682320651672,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.22088563130401,173.74084285746892,30.361595821224036,155.03713588601516,192.3624747280735,inf,inf,,inf,inf,0.00027922001880455367,5.1622650390438366e-05,0.0005776179383042486,8.63502257682131e-06,0.0001512653533766,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,22.0,22.0,0.0,22.0,22.0,False,False,False
hybrid,well_pressure,22,10,0.2538665775973873,0.19696192186289718,0.19348876710399276,0.1528752112263215,0.2540560456373847,0.014156002472059611,0.0120897206950539,0.007512609312029393,0.0104602835931378,0.013016822419285,0.22032131274710093,0.16786479843949254,0.18606353804909564,0.1199900836762467,0.2273659168509726,0.00676429720490006,0.005800070004107399,0.00357382504783165,0.0050165667744763,0.0061796758255188,9.017518787720846,7.069775004160398,5.734342160369791,6.713106721690094,8.995724501258533,16867.511240276097,7088.502769557526,21777.611459343178,6437.56262007769,14510.744260605672,0.0011157817360837403,0.0012868742180175501,0.0005232295738757545,0.0008225297668898,0.0015040961729014,188708.0,188708.0,0.0,188708.0,188708.0,1509664.0,1509664.0,0.0,1509664.0,1509664.0,0.9716671417983889,0.939834520999284,0.13759173929647145,0.8862405830004718,1.0541672090039356,22.0,22.0,0.0,22.0,22.0,False,False,False
original_basis_optimized_recovery,well_pressure,22,10,0.4498000871738513,0.43297242615425996,0.058416204829587405,0.419331226895111,0.4867916504627199,0.02179983403468286,0.01668391468543165,0.014700674210014064,0.0123951045300356,0.0266891378813219,0.29922113089346625,0.2986923047043766,0.05788719148851838,0.2633842837166622,0.3681903483660157,0.010748469057627939,0.00835764708944915,0.007234708471905956,0.0062497608080409,0.0131353752062123,13.924341133610818,8.97993786211246,10.943208191973262,8.454920612537977,16.275966330018544,4453.069585513224,3269.680958025964,2215.035923928155,2923.615082429673,7212.317519596169,0.0008760169812143429,0.0008166248458691,0.0005100366085109591,0.0006754401579098,0.0011195905413719,101860.0,101860.0,0.0,101860.0,101860.0,814880.0,814880.0,0.0,814880.0,814880.0,10.209926687399275,10.074531104499329,0.8754358776760668,9.508314083002915,10.710296749995903,22.0,22.0,0.0,22.0,22.0,False,False,False
rank_optimized_joint,well_pressure,22,10,0.13238583812985455,0.12952408417515304,0.045395708614890465,0.0997674551322106,0.1390358357342284,0.014037255844454921,0.011197247183481,0.006494274517583163,0.0103053833827236,0.0145069126469097,0.10967467203803585,0.10604307959860275,0.041942005404336215,0.0854041439002995,0.1191179841792815,0.00665209953208237,0.0053149993108071,0.003161039245416893,0.0049289786199508,0.006800270340638,8.754837340044068,7.305177988610403,4.582641306967264,6.571094670496979,7.878469987893494,18673.24907752592,4896.466446414821,29584.596627540846,4233.688543787683,5857.194204981395,0.0016750786977463318,0.0018536983082693,0.0005962590755310715,0.0018420128421039,0.0018624743157638,259188.0,259188.0,0.0,259188.0,259188.0,2073504.0,2073504.0,0.0,2073504.0,2073504.0,1.1137917291998747,1.0975723335031944,0.17525642300395397,0.9818984160010586,1.2366713330047787,22.0,22.0,0.0,22.0,22.0,False,False,False
POD,well_pressure,23,10,17.19106644660973,17.213356906461545,2.7398643798042603,15.727614970210157,18.846195486205225,0.1617654372721282,0.16347354672846254,0.024456184407921806,0.1525429800554723,0.1772477996528782,15.947616408010338,15.987991471808723,2.4894863452267106,14.598755343075249,17.55194453524685,0.07770980957314186,0.0785013874809002,0.011686069680305841,0.0730177779655886,0.0846066829722119,111.63829455995067,116.98020320037823,30.362950039081845,94.04836794261873,135.25010496740364,124.1930350208552,34.16449061215857,150.38145980251355,30.576229868224964,316.7993720889583,0.0018734663834640002,0.0018549066391054,6.438830517890025e-05,0.0018445065789252,0.0018692180451204,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.292954733499937,1.29505272949973,0.10029715001858687,1.2014440409984672,1.352346416999353,23.0,23.0,0.0,23.0,23.0,False,False,False
POD-E,well_pressure,23,10,0.2902936668423222,0.28289020464007764,0.10402588926204918,0.2594120361335886,0.3077666430948381,0.01102670310363571,0.011202241954668651,0.0009417264847802331,0.0103374599996738,0.0115935689656786,0.2386335321765516,0.23158901049810382,0.09098327852807923,0.212526428702666,0.2449470723867088,0.005103234971357279,0.00516590324150735,0.0004651064776647083,0.0047343864647986,0.0053696281753191,6.983722422789969,7.039039560680289,1.2011609264224186,6.4649702786907675,7.867227086636138,63571.76609193273,62988.81175019104,60805.363246261935,4620.865208254115,121727.3268198658,9.142218148458357e-07,7.990263264601755e-07,3.2503067257444943e-07,6.644737108477525e-07,1.11810526901618e-06,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.25942648339842,1.241910395994637,0.08394504072825856,1.2020911250001518,1.3391447919930215,23.0,23.0,0.0,23.0,23.0,False,False,False
final_accuracy,well_pressure,23,10,0.13903021375967972,0.1261751497352213,0.03991772621618289,0.117540618331342,0.1488773236540869,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.11140307648001427,0.1032775647242084,0.039427947323284224,0.0930680901520805,0.1371181743404713,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.21592759875654,173.70668857925435,30.358017516934694,155.0359192653388,192.3749727611391,inf,inf,,inf,inf,0.0004072263766836306,5.512139472201872e-05,0.0007510011145177201,1.9714909750544573e-05,0.0001495498120614,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,23.0,23.0,0.0,23.0,23.0,False,False,False
final_pareto,well_pressure,23,10,0.13430668657335595,0.1269264339735239,0.037678728958725816,0.1035815670452875,0.1522214106644659,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.11137542802961051,0.1065861104211826,0.03767563234208475,0.0863715477314771,0.1348283509731379,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.21533233753235,173.72637177708904,30.358311890210665,155.0370871959177,192.3616642827468,inf,inf,,inf,inf,0.00027112662856755473,0.00012713721804525003,0.000569772455876287,1.2416669160575794e-05,0.000191469609066,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,23.0,23.0,0.0,23.0,23.0,False,False,False
hybrid,well_pressure,23,10,0.2368808883212802,0.18501583502728863,0.16574052068479941,0.1424244657202082,0.2296210190944247,0.01657235597288682,0.012423314022002151,0.011606303582860567,0.0103120420432379,0.013177954183137,0.20252547184771924,0.15593964938606003,0.15863065015674252,0.1209749406649855,0.2026273753196861,0.00798299252010894,0.00586884075717855,0.005703505335743005,0.0049307112081766,0.0062950624712035,10.520288662128433,7.113900408311356,8.169881895413704,6.632571998412456,9.444336472776792,23476.303040009778,14113.842163069232,28904.327764979982,7860.584476896012,20149.045350796172,0.0011009600247965851,0.001302401631551,0.0005290989532746631,0.0008446303233123,0.0014893060751522,188708.0,188708.0,0.0,188708.0,188708.0,1509664.0,1509664.0,0.0,1509664.0,1509664.0,0.9716671417983889,0.939834520999284,0.13759173929647145,0.8862405830004718,1.0541672090039356,23.0,23.0,0.0,23.0,23.0,False,False,False
original_basis_optimized_recovery,well_pressure,23,10,0.45274477867609664,0.4469529648453021,0.05685037908375522,0.4194045419584446,0.4875716487111016,0.02173543529247987,0.01747498940711165,0.01321571452570051,0.0124555955420558,0.0237849042464107,0.3028633565976232,0.3075900347086613,0.05703362038529053,0.2692761269838463,0.3660067523783755,0.01067651720201999,0.0087360775304934,0.006410294973266466,0.0062794714005528,0.0114705508421763,13.692930280544001,9.452600746500046,9.178234204350817,8.28187387925219,15.776193613629694,4266.183207210832,3123.675410918001,2024.2500245613685,2892.2973526091587,6280.37271745974,0.0007598158834708172,0.00080050078198345,0.00041541273275237287,0.0004799292029819,0.0011297857143331,101860.0,101860.0,0.0,101860.0,101860.0,814880.0,814880.0,0.0,814880.0,814880.0,10.209926687399275,10.074531104499329,0.8754358776760668,9.508314083002915,10.710296749995903,23.0,23.0,0.0,23.0,23.0,False,False,False
rank_optimized_joint,well_pressure,23,10,0.1310163137576636,0.1312090169986868,0.03686665527878177,0.1084728359255003,0.1418384576750294,0.013864682174468398,0.01104270626761285,0.006489036963860377,0.0103392318786118,0.0143788678979571,0.10871088570508806,0.11031203444393414,0.03406143475865762,0.0881495576080302,0.1163567472983309,0.00656161147819913,0.005178925029579151,0.003140139352355285,0.0049463655590344,0.0066772517766144,8.581349787755158,7.0924945603909,4.236110530688518,6.641956704744924,7.44860767337988,24463.03425525829,7621.870355064157,34530.081372453795,6168.613673490166,14072.7969634367,0.0016540844608927013,0.0018490468345746499,0.0006077969723580271,0.0017272133458514,0.0018702352782089,259188.0,259188.0,0.0,259188.0,259188.0,2073504.0,2073504.0,0.0,2073504.0,2073504.0,1.1137917291998747,1.0975723335031944,0.17525642300395397,0.9818984160010586,1.2366713330047787,23.0,23.0,0.0,23.0,23.0,False,False,False
POD,well_pressure,24,10,16.471238124970057,16.32159688973743,2.414193565498465,15.460134319738584,18.32364957783042,0.15455164418716497,0.15043148924265665,0.022131767751458174,0.1457010671764838,0.1693670522408149,15.233538596127772,15.211833908847941,2.221914271981274,14.256926309042994,16.949191515975055,0.07394261351455483,0.07222164253188335,0.010391015706714338,0.0705380774531033,0.081483278626763,106.04923912836871,115.40910839012608,25.436695523279372,92.95290893945844,121.5326409199059,156.72297106641037,56.996116456936804,161.86870734104923,51.42625967496366,385.9481140864205,0.0018560272255580099,0.0018537993421073001,0.00010340370189320527,0.0018169248120047,0.00186421366166,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.292954733499937,1.29505272949973,0.10029715001858687,1.2014440409984672,1.352346416999353,24.0,24.0,0.0,24.0,24.0,False,False,False
POD-E,well_pressure,24,10,0.2887811549164986,0.27904408927231955,0.11104979719883239,0.2609015758232817,0.3080663986158416,0.011095148300806549,0.01115994417362935,0.001007773481271609,0.0104177202997404,0.0116612262270111,0.2365081932183985,0.22917164106563742,0.09803385892770271,0.2130302664415939,0.2451014362990922,0.0051355947218213,0.0051633058084858,0.0004869777453770066,0.004773935869553,0.0054008054853197,7.0194776178000495,7.040435649919656,1.1811796318493946,6.562609865508112,7.927996972162207,72167.63328410003,70702.3733762027,57728.701085255125,17206.934424782943,125016.28616751853,8.646924839936253e-07,7.402857153280814e-07,2.8715088099617966e-07,6.365939918765448e-07,1.173248110580629e-06,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.25942648339842,1.241910395994637,0.08394504072825856,1.2020911250001518,1.3391447919930215,24.0,24.0,0.0,24.0,24.0,False,False,False
final_accuracy,well_pressure,24,10,0.13711401786335103,0.1243311578625759,0.03942732094778617,0.1192747476415152,0.137838951195212,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.1110585074766445,0.0994554039310033,0.03604791701836479,0.09313659489569,0.1207186336944885,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.21543098590394,173.70519835242064,30.35781684066843,155.0362514410573,192.38215435164213,inf,inf,,inf,inf,0.0004361783834583281,6.478211279110318e-05,0.0007417690314102138,2.333928568987176e-05,0.0003971676015044,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,24.0,24.0,0.0,24.0,24.0,False,False,False
final_pareto,well_pressure,24,10,0.1319717706304047,0.12502328153722414,0.037839520191980655,0.1090196427228863,0.1435507955788035,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.11002285329940706,0.10400438531249434,0.03660301708021594,0.0822617506010244,0.126563388081105,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.21432115582178,173.7213860707411,30.358481006045363,155.03586581746004,192.36785860709784,inf,inf,,inf,inf,0.0002882206135289628,0.00011808881576605,0.0005599041270949868,3.463847367259275e-05,0.0002257960526398,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,24.0,24.0,0.0,24.0,24.0,False,False,False
hybrid,well_pressure,24,10,0.2114225247237575,0.18861884274518495,0.09645290661798969,0.1442901676538082,0.2341436738428029,0.01423249660030379,0.0116498313675853,0.00829594003151444,0.0104755104899055,0.0137495227703764,0.1729686096801055,0.1589956234915125,0.07572520563632358,0.1240700078750039,0.2118100895685535,0.006761935269846049,0.0056146094531773,0.0039564636448621605,0.0048889979489961,0.0064494358806753,9.056558415619095,7.123053108228261,6.327993662986592,6.6081562425652836,8.325460596779811,67613.54353351965,19204.445151516626,121969.16249261412,14882.073226969644,37184.81753827942,0.0011706354969974633,0.0013174609962162999,0.00048199511511738804,0.0011807891654128,0.001498241541385,188708.0,188708.0,0.0,188708.0,188708.0,1509664.0,1509664.0,0.0,1509664.0,1509664.0,0.9716671417983889,0.939834520999284,0.13759173929647145,0.8862405830004718,1.0541672090039356,24.0,24.0,0.0,24.0,24.0,False,False,False
original_basis_optimized_recovery,well_pressure,24,10,0.45514823484497946,0.449915925017786,0.05863400060289444,0.4195771816161751,0.4889669725987066,0.02251480143229056,0.01711243896198045,0.014915841772307455,0.0125646909075151,0.0236218185525748,0.3057256438582029,0.29709114037537687,0.062034815178075145,0.2639455002551606,0.3693673610073306,0.011056606959995618,0.00832265184708665,0.007280677271438821,0.0063397049690654,0.0113962966906719,14.193234293923704,9.547190501419239,10.288772455790488,8.474010860744677,14.229284190149048,4230.641763296987,3188.2560008194478,1978.644047146311,2838.1720949186497,6013.614727793277,0.0006995632518723629,0.0007237476503840999,0.0003924185093387746,0.0004790579548711,0.0010939796315265,101860.0,101860.0,0.0,101860.0,101860.0,814880.0,814880.0,0.0,814880.0,814880.0,10.209926687399275,10.074531104499329,0.8754358776760668,9.508314083002915,10.710296749995903,24.0,24.0,0.0,24.0,24.0,False,False,False
rank_optimized_joint,well_pressure,24,10,0.12488791791033324,0.1274807810037375,0.037091933591522804,0.1019256129779726,0.1398812376561911,0.013642921448279999,0.0108904134216695,0.0067876762859396264,0.0097815008740464,0.0143782131599093,0.10249429222531334,0.10650745609677234,0.034117316067511415,0.0821808194698142,0.1123041969737483,0.0064597915049177095,0.005100544298145,0.0033009680083069225,0.0046024779336362,0.0066684438920112,8.423913524762659,6.899636803107764,4.45183961463196,5.708728392420058,7.318846267595551,31666.30447370749,17190.74250945149,34362.96327887154,13825.920393096112,18130.10687816431,0.0015976600887096213,0.00184824718421175,0.0005860352728519741,0.0016748762556156,0.0018552252556143,259188.0,259188.0,0.0,259188.0,259188.0,2073504.0,2073504.0,0.0,2073504.0,2073504.0,1.1137917291998747,1.0975723335031944,0.17525642300395397,0.9818984160010586,1.2366713330047787,24.0,24.0,0.0,24.0,24.0,False,False,False
POD,well_pressure,25,10,15.928258848356347,15.818342329181469,2.639067414480266,15.598069922492243,16.755034374030863,0.1463274556076263,0.14858208876191936,0.01864569383204692,0.1363618024894592,0.1550515556316405,14.701487138929688,14.593843869855771,2.4281736687131628,14.402175261745828,15.484080018584104,0.07012060076233849,0.07092984561916679,0.00871013083241174,0.0658559525646065,0.0747081261355925,100.8107880541319,105.92890457480547,24.609329423759373,92.98159733521234,116.9971928948899,208.14750347223344,159.62589623860364,138.6046285634468,104.03263170418424,395.2105685510855,0.0018943119060188002,0.0018626719924815,8.28354516462225e-05,0.0018469273157901,0.0018918743759482,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.292954733499937,1.29505272949973,0.10029715001858687,1.2014440409984672,1.352346416999353,25.0,25.0,0.0,25.0,25.0,False,False,False
POD-E,well_pressure,25,10,0.2880071558341567,0.2832259692757691,0.10947386493972469,0.2599377305722446,0.3050183076829097,0.011049311118171121,0.01106909380868975,0.0009637850718728514,0.0103747791433434,0.0115804400373457,0.23617622589538662,0.2321096873300906,0.09630559602252989,0.2120487571811524,0.2496784503999694,0.00511466136871668,0.0051144608615801505,0.0004698256227651921,0.0047982507232654,0.005397260556036,6.997571061353033,7.094886822717996,1.2023284220347719,6.47069045651181,7.9188018788841905,79336.00283920433,81228.35647802785,55348.37980689964,25577.76718234957,130825.30071963796,8.145044929754072e-07,7.847744487471095e-07,2.0061463285157878e-07,6.381578851120085e-07,9.348345644723036e-07,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.25942648339842,1.241910395994637,0.08394504072825856,1.2020911250001518,1.3391447919930215,25.0,25.0,0.0,25.0,25.0,False,False,False
final_accuracy,well_pressure,25,10,0.1387607946578741,0.12795762153835244,0.03458411491619866,0.1194208370391771,0.1626310893903841,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.11316625053641287,0.1087771592079391,0.03377349218394225,0.0903876706014636,0.1365860808235796,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.21684327203602,173.71103437507549,30.359169334292393,155.03555598259894,192.3805840333935,inf,inf,,inf,inf,0.00043536281202549286,5.570316166530321e-05,0.000693982696999695,3.0613097717155724e-05,0.0005323057593795,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,25.0,25.0,0.0,25.0,25.0,False,False,False
final_pareto,well_pressure,25,10,0.13783451658401344,0.13072331044386254,0.04404553901112113,0.1070411361574582,0.1650131307468176,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.11667546965379601,0.11158370018333419,0.04068263311476094,0.084081436550854,0.1460859597789034,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.21675683660078,173.71026333936246,30.357004907306866,155.03545267896578,192.392927398474,inf,inf,,inf,inf,0.00027923963007605294,5.8464909780287376e-05,0.0005781259836803676,1.2559518802305332e-05,0.0002382556391184,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,25.0,25.0,0.0,25.0,25.0,False,False,False
hybrid,well_pressure,25,10,0.20214122798098028,0.19267448688841335,0.06495501248462254,0.143802666837361,0.219351275447697,0.01466617620003357,0.0116808609170121,0.008664538853582966,0.0103411359678569,0.0137343047930328,0.16131299411111946,0.15237592182624543,0.04573864982326075,0.1229359339149188,0.198520105125328,0.0070167022209042095,0.00560987918214775,0.00415136595462873,0.0049396451166522,0.0064701707027718,9.307142892545905,6.821916411732449,6.451708898436108,6.548190274169599,9.127249774345383,18141.76792739309,15437.911653429046,14512.542357582173,10815.853911129216,17559.690406745143,0.0011713442045206228,0.00136987061278725,0.00048422387803432845,0.0009969345263194,0.0014645610902615,188708.0,188708.0,0.0,188708.0,188708.0,1509664.0,1509664.0,0.0,1509664.0,1509664.0,0.9716671417983889,0.939834520999284,0.13759173929647145,0.8862405830004718,1.0541672090039356,25.0,25.0,0.0,25.0,25.0,False,False,False
original_basis_optimized_recovery,well_pressure,25,10,0.4469666381830013,0.4411197172842925,0.05339943122887932,0.4166522435055476,0.4713567336900474,0.02620630370260449,0.01603720406053945,0.022771845884232186,0.0126195417330682,0.0241851477662663,0.2962262978727085,0.2923665585389252,0.058279350149026715,0.2625667270739736,0.3365154273765857,0.01290194539878584,0.00791723408220015,0.01113305773669988,0.0063833721968885,0.0117023944923151,16.431684620088376,9.432759523602467,15.032530377665147,8.267331448561709,11.983882763015744,3825.959176287163,3147.954671956277,1485.4354861831953,2924.3497012515413,4257.049131030098,0.0006771510338482052,0.00067941995866175,0.00035678727517389724,0.0004795291353278,0.0008611842105646,101860.0,101860.0,0.0,101860.0,101860.0,814880.0,814880.0,0.0,814880.0,814880.0,10.209926687399275,10.074531104499329,0.8754358776760668,9.508314083002915,10.710296749995903,25.0,25.0,0.0,25.0,25.0,False,False,False
rank_optimized_joint,well_pressure,25,10,0.10899788718168872,0.10027006369438995,0.03948004755616944,0.0901548907387578,0.1214833875683399,0.012793598650980339,0.0109934937766509,0.005357227161975545,0.009746933629263,0.0143770871694466,0.08684413521149538,0.07782596925889555,0.03662784067796916,0.0691434395937964,0.0988942586341684,0.00603892210357342,0.0051799720858554,0.0025899344702868523,0.004601558151741,0.0067009512129064,7.945212606718234,6.9029298710685065,3.9488423248344855,5.61847317835089,7.803936487951999,50464.919082203145,18685.991645236183,68769.90571001114,17011.137126079742,19467.125415445014,0.0016061253135273373,0.00184751127818525,0.000592851195591757,0.0017147659774562,0.0018552252481196,259188.0,259188.0,0.0,259188.0,259188.0,2073504.0,2073504.0,0.0,2073504.0,2073504.0,1.1137917291998747,1.0975723335031944,0.17525642300395397,0.9818984160010586,1.2366713330047787,25.0,25.0,0.0,25.0,25.0,False,False,False
POD,well_pressure,26,10,15.704530845791814,15.461100604947113,2.646281609171022,15.209767499274635,16.77270026794599,0.14544366220757848,0.14808431720712661,0.019137940771165055,0.1366526104215113,0.1506526507489143,14.454238510527734,14.20505940445604,2.442612376540866,13.998827927233746,15.444856362646831,0.06971005324583332,0.0706650278571942,0.008983541766422645,0.065967537891149,0.0719061210320909,100.14768464672342,105.53068724320923,24.69234868484981,91.49703318718602,117.63493632078558,232.767583339039,163.87195504841122,128.309671317821,127.69555507172586,406.5341925353103,0.0018726479624051003,0.0018566967406048501,5.120603302139064e-05,0.0018450319549266,0.0018636171654159,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.292954733499937,1.29505272949973,0.10029715001858687,1.2014440409984672,1.352346416999353,26.0,26.0,0.0,26.0,26.0,False,False,False
POD-E,well_pressure,26,10,0.28746390266262073,0.28614836359599305,0.10899030683920634,0.2505088975539001,0.3050285389669084,0.01100875100089893,0.011149204413547751,0.0010633759093711163,0.0101641126953054,0.0118026606224671,0.23479882079242462,0.23366559272785958,0.09593783474513344,0.2019683502910373,0.2536429083337245,0.00509785679088951,0.0052055501405423,0.0005147358151681132,0.0046506367095718,0.0054515591858867,6.955651102553913,6.941174082556571,1.1586704423145173,6.418731979044929,7.634337937057829,84910.05693971581,86908.23198775835,57425.6346814531,27186.46055509671,133631.6655814828,8.001270639636604e-07,7.186729208867353e-07,2.06931774608974e-07,6.212406271816533e-07,1.0137894270500463e-06,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.25942648339842,1.241910395994637,0.08394504072825856,1.2020911250001518,1.3391447919930215,26.0,26.0,0.0,26.0,26.0,False,False,False
final_accuracy,well_pressure,26,10,0.13618101635848348,0.1318561868983415,0.03315691325806842,0.114622058820777,0.1583836565089138,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.11172724128622631,0.10717976316999325,0.03149560550763836,0.0858048598063505,0.134398453436305,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.21634515120746,173.7041502045138,30.360812060635954,155.03542914567683,192.39771385934125,inf,inf,,inf,inf,0.0004293430766890956,0.00011108991351561779,0.0007166723738318925,3.0730263173800744e-05,0.0002601309473752,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,26.0,26.0,0.0,26.0,26.0,False,False,False
final_pareto,well_pressure,26,10,0.13425369217769806,0.12553184916871035,0.04462444561468569,0.0993884594449227,0.1625652659896132,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.11302072148022776,0.10564425742734501,0.04081793599879432,0.0857497160537829,0.1436343873806843,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.2150839089016,173.70756113917747,30.35619321827403,155.03575668502398,192.3889428230318,inf,inf,,inf,inf,0.00023143712556577715,2.344454888340184e-05,0.0005860715571575287,8.866857180172311e-06,8.040601501409384e-05,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,26.0,26.0,0.0,26.0,26.0,False,False,False
hybrid,well_pressure,26,10,0.1923837140326007,0.18204279221076505,0.0666723187106312,0.140364131915408,0.2069105224967676,0.014030367908688886,0.0114769217350966,0.007871668158221054,0.0101071348406755,0.0137969441549071,0.15122859405697403,0.14683611229490057,0.0477293641927596,0.11353661308272,0.1788976039201559,0.006724758849798121,0.0054988508387719005,0.0038035577644019735,0.004790472805679,0.0065025902754326,8.900441045074661,6.772585304847608,5.943527547179521,6.196990322247794,9.204777527385996,14386.663541466321,11651.991321777707,8398.678679992208,9103.505827212275,15562.315544272396,0.001199706172173598,0.0014335928909647,0.0005043721400750385,0.0011916785714627,0.0015081215563516,188708.0,188708.0,0.0,188708.0,188708.0,1509664.0,1509664.0,0.0,1509664.0,1509664.0,0.9716671417983889,0.939834520999284,0.13759173929647145,0.8862405830004718,1.0541672090039356,26.0,26.0,0.0,26.0,26.0,False,False,False
