stage,outer_fold,inner_fold,candidate,family,architecture,scaling,rank_strategy,score,rmse_p,rmse_so,mae_p,mae_so,prior_rmse_p,prior_rmse_so,storage_floats,fit_seconds,elapsed_seconds,status,error,config_json
A2-scaling-weight,2,1,TBMD-independent-ddb2ef09e461,TBMD,independent,standard,fixed,0.20885765375856688,0.04655761747787094,0.000318878089160951,0.02363652364234514,0.00012029652436708029,1.0076827886455664,0.0008695987863942836,149728,0.2722689590009395,0.38794174999929965,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-ddb2ef09e461"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""standard"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,2,1,TBMD-independent-be40097968c0,TBMD,independent,rms,fixed,0.2051160952948339,0.04511183412251596,0.00031326837281220207,0.022388094713393588,0.00010357067418134584,1.0076827886455664,0.0008695987863942836,149728,0.27065604199742666,0.3719607079983689,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-be40097968c0"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.25], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,2,1,TBMD-independent-f2140b5db4e2,TBMD,independent,rms,fixed,0.2051160952948339,0.04511183412251596,0.00031326837281220207,0.022388094713393588,0.00010357067418134584,1.0076827886455664,0.0008695987863942836,149728,0.2692775840041577,0.37549762499838835,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-f2140b5db4e2"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.5], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,2,1,TBMD-independent-564ef0686a61,TBMD,independent,rms,fixed,0.2051160952948339,0.04511183412251596,0.00031326837281220207,0.022388094713393588,0.00010357067418134584,1.0076827886455664,0.0008695987863942836,149728,0.2749771249946207,0.3938883340015309,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-564ef0686a61"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,2,1,TBMD-independent-f912233df308,TBMD,independent,rms,fixed,0.2051160952948339,0.04511183412251596,0.00031326837281220207,0.022388094713393588,0.00010357067418134584,1.0076827886455664,0.0008695987863942836,149728,0.28916858400043566,0.41581345799932024,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-f912233df308"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 2.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,2,1,TBMD-independent-22aa05a294a7,TBMD,independent,rms,fixed,0.2051160952948339,0.04511183412251596,0.00031326837281220207,0.022388094713393588,0.00010357067418134584,1.0076827886455664,0.0008695987863942836,149728,0.2780074580005021,0.38440499999705935,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,2,1,TBMD-independent-313e1ecbdfa8,TBMD,independent,none,fixed,0.20789463450789078,0.04943221423738489,0.00031409205692847195,0.026219857907396935,0.00010613591914332468,1.0076827886455664,0.0008695987863942836,120704,0.2781862080009887,0.38128966700605815,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-313e1ecbdfa8"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.25], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-dcc1386b669a,TBMD,independent,none,fixed,0.20789463450789078,0.04943221423738489,0.00031409205692847195,0.026219857907396935,0.00010613591914332468,1.0076827886455664,0.0008695987863942836,120704,0.27781545800098684,0.4008359159997781,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-dcc1386b669a"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.5], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-7c56fa5f61fb,TBMD,independent,none,fixed,0.20789463450789078,0.04943221423738489,0.00031409205692847195,0.026219857907396935,0.00010613591914332468,1.0076827886455664,0.0008695987863942836,120704,0.30902983299893094,0.43084962500142865,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-7c56fa5f61fb"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-3ac625c42370,TBMD,independent,none,fixed,0.20789463450789078,0.04943221423738489,0.00031409205692847195,0.026219857907396935,0.00010613591914332468,1.0076827886455664,0.0008695987863942836,120704,0.2703975000040373,0.37260233300185064,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-3ac625c42370"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 2.0], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-a4691c94ef93,TBMD,independent,none,fixed,0.20789463450789078,0.04943221423738489,0.00031409205692847195,0.026219857907396935,0.00010613591914332468,1.0076827886455664,0.0008695987863942836,120704,0.2565197910007555,0.35785008299717447,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-a4691c94ef93"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-21a32e27fd8b,TBMD,independent,minmax,fixed,0.2081329585541388,0.050502390377953864,0.00031409205697170695,0.027127238345584184,0.00010613591915602022,1.0076827886455664,0.0008695987863942836,120704,0.29646170799969696,0.40419150000525406,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-21a32e27fd8b"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.25], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-fa0fa37806fd,TBMD,independent,minmax,fixed,0.2081329585541388,0.050502390377953864,0.00031409205697170695,0.027127238345584184,0.00010613591915602022,1.0076827886455664,0.0008695987863942836,120704,0.30295687499892665,0.4079582499980461,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-fa0fa37806fd"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.5], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-6dfc3aa03607,TBMD,independent,minmax,fixed,0.2081329585541388,0.050502390377953864,0.00031409205697170695,0.027127238345584184,0.00010613591915602022,1.0076827886455664,0.0008695987863942836,120704,0.33498025000153575,0.4627811250029481,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-6dfc3aa03607"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-f1db14f950f9,TBMD,independent,minmax,fixed,0.2081329585541388,0.050502390377953864,0.00031409205697170695,0.027127238345584184,0.00010613591915602022,1.0076827886455664,0.0008695987863942836,120704,0.2816406249985448,0.40743300000031013,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-f1db14f950f9"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 2.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-b61338c1cd0a,TBMD,independent,minmax,fixed,0.2081329585541388,0.050502390377953864,0.00031409205697170695,0.027127238345584184,0.00010613591915602022,1.0076827886455664,0.0008695987863942836,120704,0.3073564169972087,0.4207773339949199,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-b61338c1cd0a"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-53735a63991d,TBMD,independent,standard,fixed,0.22870302643549842,0.05124612042885485,0.0003491069763440383,0.027787690159650574,0.00014402782368283341,1.0076827886455664,0.0008695987863942836,120704,0.2634667090023868,0.3726347500050906,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-53735a63991d"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.25], ""rank_strategy"": ""fixed"", ""scaling"": ""standard"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-d666d0cd3685,TBMD,independent,standard,fixed,0.22870302643549842,0.05124612042885485,0.0003491069763440383,0.027787690159650574,0.00014402782368283341,1.0076827886455664,0.0008695987863942836,120704,0.2966847920033615,0.4108490829967195,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-d666d0cd3685"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.5], ""rank_strategy"": ""fixed"", ""scaling"": ""standard"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-5605cd1b6867,TBMD,independent,standard,fixed,0.22870302643549842,0.05124612042885485,0.0003491069763440383,0.027787690159650574,0.00014402782368283341,1.0076827886455664,0.0008695987863942836,120704,0.2577865830025985,0.37440500000229804,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-5605cd1b6867"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""standard"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-61110a444294,TBMD,independent,standard,fixed,0.22870302643549842,0.05124612042885485,0.0003491069763440383,0.027787690159650574,0.00014402782368283341,1.0076827886455664,0.0008695987863942836,120704,0.3168022500030929,0.4371111660002498,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-61110a444294"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 2.0], ""rank_strategy"": ""fixed"", ""scaling"": ""standard"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-a5b9dc3a7916,TBMD,independent,standard,fixed,0.22870302643549842,0.05124612042885485,0.0003491069763440383,0.027787690159650574,0.00014402782368283341,1.0076827886455664,0.0008695987863942836,120704,0.2637951669967151,0.3755371669976739,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-a5b9dc3a7916"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""standard"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-17e41951f6da,TBMD,independent,rms,fixed,0.2078946345271699,0.049432214212561575,0.00031409205696485165,0.026219858009187514,0.00010613591915923249,1.0076827886455664,0.0008695987863942836,120704,0.29236283299542265,0.4120495840033982,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-17e41951f6da"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.25], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-dafe6bd75cd4,TBMD,independent,rms,fixed,0.2078946345271699,0.049432214212561575,0.00031409205696485165,0.026219858009187514,0.00010613591915923249,1.0076827886455664,0.0008695987863942836,120704,0.32764762500301003,0.44749229100125376,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-dafe6bd75cd4"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 0.5], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-372ba28492b1,TBMD,independent,rms,fixed,0.2078946345271699,0.049432214212561575,0.00031409205696485165,0.026219858009187514,0.00010613591915923249,1.0076827886455664,0.0008695987863942836,120704,0.32413116699899547,0.4456258339996566,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-372ba28492b1"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-ca341c3285a4,TBMD,independent,rms,fixed,0.2078946345271699,0.049432214212561575,0.00031409205696485165,0.026219858009187514,0.00010613591915923249,1.0076827886455664,0.0008695987863942836,120704,0.32440870799473487,0.44889570899977116,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-ca341c3285a4"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 2.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-f086c647ee70,TBMD,independent,rms,fixed,0.2078946345271699,0.049432214212561575,0.00031409205696485165,0.026219858009187514,0.00010613591915923249,1.0076827886455664,0.0008695987863942836,120704,0.3296399590035435,0.45571266699698754,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-f086c647ee70"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [64, 48]}"
A2-scaling-weight,2,1,TBMD-independent-eda240de108f,TBMD,independent,none,fixed,0.2221943448743521,0.05534475558222932,0.00033368534394040243,0.028776958361817956,0.00011098418513200538,1.0076827886455664,0.0008695987863942836,119008,0.29636204200505745,0.40997362499911105,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-eda240de108f"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 0.25], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,2,1,TBMD-independent-fb096bd9cb49,TBMD,independent,none,fixed,0.2221943448743521,0.05534475558222932,0.00033368534394040243,0.028776958361817956,0.00011098418513200538,1.0076827886455664,0.0008695987863942836,119008,0.2960467500015511,0.40751250000175787,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-fb096bd9cb49"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 0.5], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,2,1,TBMD-independent-8107c22d533b,TBMD,independent,none,fixed,0.2221943448743521,0.05534475558222932,0.00033368534394040243,0.028776958361817956,0.00011098418513200538,1.0076827886455664,0.0008695987863942836,119008,0.24852924999868264,0.3611284170037834,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-8107c22d533b"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,2,1,TBMD-independent-67032dc8007f,TBMD,independent,none,fixed,0.2221943448743521,0.05534475558222932,0.00033368534394040243,0.028776958361817956,0.00011098418513200538,1.0076827886455664,0.0008695987863942836,119008,0.3100647079991177,0.4170381669973722,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-67032dc8007f"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 2.0], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,2,1,TBMD-independent-504261763832,TBMD,independent,none,fixed,0.2221943448743521,0.05534475558222932,0.00033368534394040243,0.028776958361817956,0.00011098418513200538,1.0076827886455664,0.0008695987863942836,119008,0.2620283340002061,0.3711877079986152,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-504261763832"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""none"", ""spatial_ranks"": [80, 48]}"
A2-scaling-weight,2,1,TBMD-independent-60c00dc396ed,TBMD,independent,minmax,fixed,0.2228274144460085,0.05673693135893989,0.00033368534391789505,0.029082491410002454,0.00011098418510569137,1.0076827886455664,0.0008695987863942836,119008,0.2952382499934174,0.4091861249980866,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-60c00dc396ed"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 0.25], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
